AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
SEDA;BR     ;Bom gostei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;POSITIVO
SEDA;BR     ;Ótimo, tem uma boa bateria (o que é novidade na apple). A primeiro momento tem uma longa duração, recomendo usar acessórios originais. É um investimento à parte (que pelo valor do produto é incoerente não acompanhar de fábrica). Todavia, tirando esses detalhes é um excelente produto.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;POSITIVO
SEDA;BR     ;Produto muito bom\\r\\nBateria dura 24hs\\r\\nFotos são ótimas\\r\\nSistema operacional não trava\\r\\nSai de um iPhone 7, que é ótimo, e melhorei \\r\\nValeu a compra                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;POSITIVO
SEDA;BR     ;Lindo e perfeito como eu esperava!?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;POSITIVO
SEDA;BR     ;Ótimo,excelente!!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;POSITIVO
SEDA;BR     ;Atende as minhas caracteristica bom                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;POSITIVO
SEDA;BR     ;O produto é ótimo! Atende às expectativas.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;POSITIVO
SEDA;BR     ;Para categoria o preço está ótimo! Faltou espaço de armazenamento                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;POSITIVO
SEDA;BR     ;O celular corresponde às expectativas. Bateria de longa duração.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;POSITIVO
SEDA;BR     ;Custo beneficio muito bom, porem a tela poderia ser um pouco maior, e o sensor biométrico poderia ser na tela.\\r\\ndo mais muito bom o celular em todos quesitos.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;POSITIVO
SEDA;BR     ;Bateria muito boa, a tela amoled entrega ótima  qualidade, além de possuir 6 GB de RAM e 128 GB de armazenamento interno.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;POSITIVO
SEDA;BR     ;O Celular é bom, é um pouco pequeno mais fora isso atende a todos requisitos                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;POSITIVO
SEDA;BR     ;Simplesmente o que eu esperava. Quem usa é a minha filha, está encantada.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;POSITIVO
SEDA;BR     ;Meu filho está gostando bastante.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;POSITIVO
SEDA;BR     ;Achei muito bom!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;POSITIVO
SEDA;BR     ;Bonito, a bateria e surpreendentemente boa.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;POSITIVO
SEDA;BR     ;entrega super rápida                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;POSITIVO
SEDA;BR     ;Presente da minha filha ela amou ?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;POSITIVO
SEDA;BR     ;Produto excelente superou minhas expectativas                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;POSITIVO
SEDA;BR     ;muito bom prazo de entrega muito rápido chegou antes do prazo, atendimento também da vendedora que me deu um suporte né pela loja mais próxima da minha cidade referência o nome dela aqui a Érica agradeço muito super recomendado.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;POSITIVO
SEDA;BR     ;Bateria muito melhor que dos modelos anteriores, aparelho em um tamanho ótimo!!! Super recomendo?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;POSITIVO
SEDA;BR     ;Recomendaria a compra desse produto.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;POSITIVO
SEDA;BR     ;Excelente smartphone de entrada, prático e perfeito para mensageiros, redes sociais, além de contar com uma boa bateria que dura até dois dias dependendo do seu uso. Recomendo, entrega dentro prazo pela loja parceira megamamute.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;POSITIVO
SEDA;BR     ;Produto  muito bom me surpreendeu pelo valor compensa muito comprar                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;POSITIVO
SEDA;BR     ;Produto de ótima qualidade                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;POSITIVO
SEDA;BR     ;Produto excelente!!! Designer top.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;POSITIVO
SEDA;BR     ;Ótimo protudo, recomendo!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;POSITIVO
SEDA;BR     ;Smartphone Samsung A21S muito bom!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;POSITIVO
SEDA;BR     ;Ótimo smartphone para quem não é um usuário que exige muito do aparelho, comprei para minha mãe que só usa redes sociais,  funciona muito bem.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;POSITIVO
SEDA;BR     ;Gosto da Samsung é por isso optei por ter esse modelo e adorei.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;POSITIVO
SEDA;BR     ;Amei o meu aparelho , muito bom , ótima câmera , ótima duração de bateria e a memória então maravilhosa, super recomendo .                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;POSITIVO
SEDA;BR     ;Celular perfeito e entrega rápida dentro do prazo.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;POSITIVO
