AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
SEDA;BR     ;Muito bom \\r\\nSó a bateria  que é ruim \\r\\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;NEGATIVO
SEDA;BR     ;Bateria não resiste o suficiente nem.pra dura 1 dia, acabará deixa deseja pra celular.\\r\\nRecomendaria pra que não quer te custo muito alto.\\r\\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;Bateria não vale nada                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR     ;Bonito ,mas a bateria não dirá muito tempo descarrega rápido \\r\\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;NEGATIVO
SEDA;BR     ;Achei que demora para carregar e descarrega muito rápido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;A bateria não dura muito                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;Bonito, bom funcionamento mas a bateria dura pouco.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;NEGATIVO
SEDA;BR     ;Bateria não segura carga nem um dia e alguns aplicativos desnecessário                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR     ;Aparelho de bom padrão, porém com uma bateria que não a sua altura,´pois descarrega  em menos de vinte e quatro horas em uso normal.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;bom em tudo, o problema é a bateria que descarrega muito rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;NEGATIVO
SEDA;BR     ;Celulae muito bom.! Só peca na bateria que na minha opinião poderia ser um pouco mais durável.!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;NEGATIVO
SEDA;BR     ;A entrega foi rápida e dentro do prazo.\\r\\n\\r\\nDepois de 2 meses usando percebi que o celular descarrega muito rápido, não  dura o dia todo pelo preço pago poderia a bateria durar mais. \\r\\nOutra coisa no celular é  que a câmera dá erro direto as vezes nem a foto tira e com esses 2 meses de uso está  travando demais qualquer coisa o celular trava e a câmera não  é  essas coisas todas não  sai muita foto embaçado e tremida as vezes vemos que a foto ficou perfeita quando olho na galeria a foto fica escura .                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;O produto por se tratar de uma marca respeitada é muito bom, mas sua bateria não aguenta um período muito longo.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;NEGATIVO
SEDA;BR     ;Aparelho lindo, maravilhoso mas a bateria não tem a duração que achei que teria. Parece não ter 4000 amperes que diz ter.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;NEGATIVO
SEDA;BR     ;Pelo valor,esperava mais do celular. a bateria acaba rapido.Se quiser ter a bateria por um dia inteiro,tem que desativar apps e usar varios recursos para ajudar. Celular é bonito,camera muito boa. Esse audio saindo por baixo,não gostei. Fica mais facil quem esta perto ouvir,do que a pessoa que esta com o celular. Muitos apps sem necessidade. Ele é bom.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR     ;Produto bom, o problema só é a bateria que não dura muito tempo.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;NEGATIVO
SEDA;BR     ;Celular bom só que descarrega muito rápido  quase não tenho APP nele e a bateria não dura um dia todo ,fora isso e muito bom                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;NEGATIVO
SEDA;BR     ;Bateria não dura muito                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR     ;A bateria não aguenta muito tempo. único ponto ruim.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;Produto muito bom , no entanto , a bateria não está durando o tempo esperado.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR     ;Tamanho pequeno, boa câmera, porém a bateria descarrega muito rápido.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR     ;O celular é otimo e bem eficiente, porém a bateria é péssima e dura muito.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;NEGATIVO
SEDA;BR     ;Bateria fraca                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR     ;O celular e bonito so a  bateria que descarrega muito rápido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;NEGATIVO
SEDA;BR     ;Eu acho que a bateria poderia melhorar mais. Consome muito rapidamente.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;NEGATIVO
SEDA;BR     ;Bateria não dura muito, apresentou problemas no carregamento em 3 meses.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;O Produto é realmente  o que esperava pos deixa a desejar   a bateria ? tem pouco desempenho   pos comprei pra uso do trabalho   a bateria  escarrega  rápido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR     ;Tem bons recursos mas a bateria não aguenta o tempo informado.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;NEGATIVO
SEDA;BR     ;Bom aparelho, porém a bateria não dura tanto tempo descarrega com mais facilidade.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR     ;Antes de comprar o a71 ,pesquisei muito na internet.Varios comentarios muitos elogios.Realmente o celular e muito bom.Porem deveria ter uma bateria melhor.Voltei a pesquisar dicas para melhorar desempenho da bateria,entao vi que teria q desativar varios recursos .Onde ja se viu pagar caro no celular e ter que ficar monitorando a vida da bateria.Faco uso moderado imagina se eu fosse usar para jogos.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;NEGATIVO
SEDA;BR     ;bateria não é muito boa, não dura muito.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;A bateria não está corresponde ao anúncio,  está descarregado rápido.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
