ID,text,label,type,input_timestamp
452,"during the initial setup, the freezer compartment on this fridge performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
453,"during the initial setup, the freezer compartment on this fridge is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
454,"during the initial setup, the water inlet on this washer is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
455,"during the initial setup, the water inlet on this washer performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
456,"during the initial setup, the water inlet on this washer is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
457,"during the initial setup, the touchscreen on this mobile device is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
458,"during the initial setup, the touchscreen on this mobile device performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
459,"during the initial setup, the touchscreen on this mobile device is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
460,"during the initial setup, the remote control on this smart tv is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
461,"during the initial setup, the remote control on this smart tv performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
462,"during the initial setup, the remote control on this smart tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
463,"during the initial setup, the freezer compartment on this freezer appliance is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
464,"during the initial setup, the freezer compartment on this freezer appliance performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
465,"during the initial setup, the freezer compartment on this freezer appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
466,"during the initial setup, the water inlet on this laundry machine is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
467,"during the initial setup, the water inlet on this laundry machine performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
468,"during the initial setup, the water inlet on this laundry machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
469,"during the initial setup, the touchscreen on this handset is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
470,"during the initial setup, the touchscreen on this handset performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
471,"during the initial setup, the touchscreen on this handset is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
472,"during the initial setup, the remote control on this display is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
473,"during the initial setup, the remote control on this display performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
474,"during the initial setup, the remote control on this display is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
475,"during the initial setup, the freezer compartment on this cooling unit is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
476,"during the initial setup, the freezer compartment on this cooling unit performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
477,"during the initial setup, the freezer compartment on this cooling unit is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
478,"during the initial setup, the water inlet on this laundry appliance is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
479,"during the initial setup, the water inlet on this laundry appliance performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
480,"during the initial setup, the water inlet on this laundry appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
481,"during the initial setup, the camera on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
482,"during the initial setup, the camera on this smartphone performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
483,"during the initial setup, the camera on this smartphone is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
484,"during the initial setup, the hdmi input on this television is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
485,"during the initial setup, the hdmi input on this television performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
486,"during the initial setup, the hdmi input on this television is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
487,"during the initial setup, the door seal on this refrigerator is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
488,"during the initial setup, the door seal on this refrigerator performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
489,"during the initial setup, the door seal on this refrigerator is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
490,"during the initial setup, the detergent drawer on this washing machine is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
491,"during the initial setup, the detergent drawer on this washing machine performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
492,"during the initial setup, the detergent drawer on this washing machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
493,"during the initial setup, the camera on this phone is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
494,"during the initial setup, the camera on this phone performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
495,"during the initial setup, the camera on this phone is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
496,"during the initial setup, the hdmi input on this tv is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
497,"during the initial setup, the hdmi input on this tv performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
498,"during the initial setup, the hdmi input on this tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
499,"during the initial setup, the door seal on this fridge is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
500,"during the initial setup, the door seal on this fridge performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
501,"during the initial setup, the door seal on this fridge is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
502,"during the initial setup, the detergent drawer on this washer is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
503,"during the initial setup, the detergent drawer on this washer performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
504,"during the initial setup, the detergent drawer on this washer is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
505,"during the initial setup, the camera on this mobile device is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
506,"during the initial setup, the camera on this mobile device performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
507,"during the initial setup, the camera on this mobile device is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
508,"during the initial setup, the hdmi input on this smart tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
509,"during the initial setup, the hdmi input on this smart tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
510,"during the initial setup, the hdmi input on this smart tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
511,"during the initial setup, the door seal on this freezer appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
512,"during the initial setup, the door seal on this freezer appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
513,"during the initial setup, the door seal on this freezer appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
514,"during the initial setup, the detergent drawer on this laundry machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
515,"during the initial setup, the detergent drawer on this laundry machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
516,"during the initial setup, the detergent drawer on this laundry machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
517,"during the initial setup, the camera on this handset is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
518,"during the initial setup, the camera on this handset performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
519,"during the initial setup, the camera on this handset is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
520,"during the initial setup, the hdmi input on this display is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
521,"during the initial setup, the hdmi input on this display performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
522,"during the initial setup, the hdmi input on this display is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
523,"during the initial setup, the door seal on this cooling unit is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
524,"during the initial setup, the door seal on this cooling unit performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
525,"during the initial setup, the door seal on this cooling unit is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
526,"during the initial setup, the detergent drawer on this laundry appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
527,"during the initial setup, the detergent drawer on this laundry appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
528,"during the initial setup, the detergent drawer on this laundry appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
529,"during the initial setup, the mobile signal on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
530,"during the initial setup, the mobile signal on this smartphone performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
531,"during the initial setup, the mobile signal on this smartphone is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
532,"during the initial setup, the sound output on this television is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
533,"during the initial setup, the sound output on this television performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
534,"during the initial setup, the sound output on this television is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
535,"during the initial setup, the ice maker on this refrigerator is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
536,"during the initial setup, the ice maker on this refrigerator performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
537,"during the initial setup, the ice maker on this refrigerator is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
538,"during the initial setup, the drain pump on this washing machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
539,"during the initial setup, the drain pump on this washing machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
540,"during the initial setup, the drain pump on this washing machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
541,"during the initial setup, the mobile signal on this phone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
542,"during the initial setup, the mobile signal on this phone performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
543,"during the initial setup, the mobile signal on this phone is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
544,"during the initial setup, the sound output on this tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
545,"during the initial setup, the sound output on this tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
546,"during the initial setup, the sound output on this tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
547,"during the initial setup, the ice maker on this fridge is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
548,"during the initial setup, the ice maker on this fridge performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
549,"during the initial setup, the ice maker on this fridge is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
550,"during the initial setup, the drain pump on this washer is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
551,"during the initial setup, the drain pump on this washer performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
552,"during the initial setup, the drain pump on this washer is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
553,"during the initial setup, the mobile signal on this mobile device is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
554,"during the initial setup, the mobile signal on this mobile device performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
555,"during the initial setup, the mobile signal on this mobile device is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
556,"during the initial setup, the sound output on this smart tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
557,"during the initial setup, the sound output on this smart tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
558,"during the initial setup, the sound output on this smart tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
559,"during the initial setup, the ice maker on this freezer appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
560,"during the initial setup, the ice maker on this freezer appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
561,"during the initial setup, the ice maker on this freezer appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
562,"during the initial setup, the drain pump on this laundry machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
563,"during the initial setup, the drain pump on this laundry machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
564,"during the initial setup, the drain pump on this laundry machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
565,"during the initial setup, the mobile signal on this handset is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
566,"during the initial setup, the mobile signal on this handset performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
567,"during the initial setup, the mobile signal on this handset is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
568,"during the initial setup, the sound output on this display is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
569,"during the initial setup, the sound output on this display performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
570,"during the initial setup, the sound output on this display is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
571,"during the initial setup, the ice maker on this cooling unit is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
572,"during the initial setup, the ice maker on this cooling unit performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
573,"during the initial setup, the ice maker on this cooling unit is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
574,"during the initial setup, the drain pump on this laundry appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
575,"during the initial setup, the drain pump on this laundry appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
576,"during the initial setup, the drain pump on this laundry appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
577,"during the initial setup, the charging port on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
578,"during the initial setup, the charging port on this smartphone performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
579,"during the initial setup, the charging port on this smartphone is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
580,"during the initial setup, the streaming menu on this television is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
581,"during the initial setup, the streaming menu on this television performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
582,"during the initial setup, the streaming menu on this television is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
583,"during the initial setup, the cooling fan on this refrigerator is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
584,"during the initial setup, the cooling fan on this refrigerator performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
585,"during the initial setup, the cooling fan on this refrigerator is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
586,"during the initial setup, the control panel on this washing machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
587,"during the initial setup, the control panel on this washing machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
588,"during the initial setup, the control panel on this washing machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
589,"during the initial setup, the charging port on this phone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
590,"during the initial setup, the charging port on this phone performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
591,"during the initial setup, the charging port on this phone is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
592,"during the initial setup, the streaming menu on this tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
593,"during the initial setup, the streaming menu on this tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
594,"during the initial setup, the streaming menu on this tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
595,"during the initial setup, the cooling fan on this fridge is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
596,"during the initial setup, the cooling fan on this fridge performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
597,"during the initial setup, the cooling fan on this fridge is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
598,"during the initial setup, the control panel on this washer is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
599,"during the initial setup, the control panel on this washer performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
600,"during the initial setup, the control panel on this washer is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
601,"during the initial setup, the charging port on this mobile device is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
602,"during the initial setup, the charging port on this mobile device performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
603,"during the initial setup, the charging port on this mobile device is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
604,"during the initial setup, the streaming menu on this smart tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
605,"during the initial setup, the streaming menu on this smart tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
606,"during the initial setup, the streaming menu on this smart tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
607,"during the initial setup, the cooling fan on this freezer appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
608,"during the initial setup, the cooling fan on this freezer appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
609,"during the initial setup, the cooling fan on this freezer appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
610,"during the initial setup, the control panel on this laundry machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
611,"during the initial setup, the control panel on this laundry machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
612,"during the initial setup, the control panel on this laundry machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
613,"during the initial setup, the charging port on this handset is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
614,"during the initial setup, the charging port on this handset performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
615,"during the initial setup, the charging port on this handset is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
616,"during the initial setup, the streaming menu on this display is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
617,"during the initial setup, the streaming menu on this display performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
618,"during the initial setup, the streaming menu on this display is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
619,"during the initial setup, the cooling fan on this cooling unit is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
620,"during the initial setup, the cooling fan on this cooling unit performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
621,"during the initial setup, the cooling fan on this cooling unit is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
622,"during the initial setup, the control panel on this laundry appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
623,"during the initial setup, the control panel on this laundry appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
624,"during the initial setup, the control panel on this laundry appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
625,"during the initial setup, the speaker on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
626,"during the initial setup, the speaker on this smartphone performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
627,"during the initial setup, the speaker on this smartphone is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
628,"during the initial setup, the wifi connection on this television is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
629,"during the initial setup, the wifi connection on this television performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
630,"during the initial setup, the wifi connection on this television is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
631,"during the initial setup, the interior light on this refrigerator is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
632,"during the initial setup, the interior light on this refrigerator performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
633,"during the initial setup, the interior light on this refrigerator is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
634,"during the initial setup, the drum on this washing machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
635,"during the initial setup, the drum on this washing machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
636,"during the initial setup, the drum on this washing machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
637,"during the initial setup, the speaker on this phone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
638,"during the initial setup, the speaker on this phone performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
639,"during the initial setup, the speaker on this phone is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
640,"during the initial setup, the wifi connection on this tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
641,"during the initial setup, the wifi connection on this tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
642,"during the initial setup, the wifi connection on this tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
643,"during the initial setup, the interior light on this fridge is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
644,"during the initial setup, the interior light on this fridge performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
645,"during the initial setup, the interior light on this fridge is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
646,"during the initial setup, the drum on this washer is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
647,"during the initial setup, the drum on this washer performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
648,"during the initial setup, the drum on this washer is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
649,"during the initial setup, the speaker on this mobile device is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
650,"during the initial setup, the speaker on this mobile device performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
651,"during the initial setup, the speaker on this mobile device is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
652,"during the initial setup, the wifi connection on this smart tv is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
653,"during the initial setup, the wifi connection on this smart tv performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
654,"during the initial setup, the wifi connection on this smart tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
655,"during the initial setup, the interior light on this freezer appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
656,"during the initial setup, the interior light on this freezer appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
657,"during the initial setup, the interior light on this freezer appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
658,"during the initial setup, the drum on this laundry machine is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
659,"during the initial setup, the drum on this laundry machine performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
660,"during the initial setup, the drum on this laundry machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
661,"during the initial setup, the speaker on this handset is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
662,"during the initial setup, the speaker on this handset performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
663,"during the initial setup, the speaker on this handset is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
664,"during the initial setup, the wifi connection on this display is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
665,"during the initial setup, the wifi connection on this display performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
666,"during the initial setup, the wifi connection on this display is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
667,"during the initial setup, the interior light on this cooling unit is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
668,"during the initial setup, the interior light on this cooling unit performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
669,"during the initial setup, the interior light on this cooling unit is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
670,"during the initial setup, the drum on this laundry appliance is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
671,"during the initial setup, the drum on this laundry appliance performs the expected basic function; the experience has remained consistent.",neutral,test,2026-08-13T15:30:24Z
672,"during the initial setup, the drum on this laundry appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,test,2026-08-13T15:30:24Z
673,"during the initial setup, the app storage on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,test,2026-08-13T15:30:24Z
