;AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
327;SEM;MX;llego a tiempo , en perfectas condiciones , totalmente nuevo . amazon como vendedor y distribuidor es garantía;NEUTRO
328;SEM;MX;Por alguna razón el teléfono no detectaba la tarjeta SIM, por lo que no entraban las llamadas. Al principio pensé que era por que no estaba desbloqueado para mi compañía celular, sin embargo al probar otras tarjetas SIM de otras compañías, el teléfono seguía sin detectar las llamadas. Realmente era el único fallo del equipo, sin embargo en ese tiempo me llamaron varias veces por urgencias y esas llamadas nunca entraron. En fin devolví el equipo.;NEUTRO
329;SEM;MX;Me encantó, cumplió con mis expectativas y llegó antes de tiempo.;NEUTRO
330;SEM;MX;Ofrece buenas funciones, en comparación a otros sitios acá lo encontré más económico. Solo el detalle que no trae el plug normal, ni la funda de silicon;NEUTRO
331;SEM;MX;Es un equipo sencillo, pero suficiente para las aplicaciones más comunes: Whatsapp, Facebook, Netfilx, Prime video. Por el precio esta excelente.;NEUTRO
332;SEM;MX;Todo está de maravilla con el look and feel pero es extremadamente lento en la operación del día a día, incluso a veces está sonando y no responde a la manipulación de la pantalla para contestar.;NEUTRO
333;SEM;MX;En lo personal llegó a tiempo y en buen estado, me gusta esta marca por los muchos beneficios que tiene respecto a su precio en comparación con toda su competencia. Solo me hubiera gustado que el cargador fuera de enchufe para México y no Europeo, aunque viene con un adaptador.;NEUTRO
334;SEM;MX;Buena calidad en general por el precio pagado OK;NEUTRO
335;SEM;MX;Excelente producto. Cumple al 100% con las expectativas. Las tarjetas SIM son fáciles de instalar y el teléfono es sencillo de configurar. Llegó en tiempo, en caja sellada.;NEUTRO
336;SEM;MX;muchos se quejan de que se calienta pero es cosa de actualizar todo y ajustar algunas cosas y listo, es un celular excelente;NEUTRO
337;SEM;MX;El equipo viene en caja aparte y con cargador genérico, pero si es funcional. El tiempo de entrega fue rápido y a tiempo. Estéticamente el equipo se encuentra en excelentes condiciones. Tras 1 mes de uso no se ha tenido problemas en el equipo.;NEUTRO
338;SEM;MX;Compré con muchas dudas este celular, pero el tiempo ha evidenciado que se trató de una excelente decisión. Recibí el celular intacto, como si fuera nuevo, y hasta ahora no ha tenido falla alguna.;NEUTRO
339;SEM;MX;Llego a tiempo y completo.;NEUTRO
340;SEM;MX;El celular llegó perfectamente sellado a tiempo y funciona de maravilla. ¡Recomiendo un montón!;NEUTRO
341;SEM;MX;Buena compra. El equipo salió en perfectas condiciones incluso con sus sellos de garantía. Todo ok;NEUTRO
342;SEM;MX;muy buen producto recomendado nokia excelente;NEUTRO
343;SEM;MX;Es de gama media, no sufres por falta de almacenamiento, buen rendimiento de la betería, carga medio rapido, es facil de usar y entender, llevo algo de tiempo con el y no me ah dado ningun problema.;NEUTRO
344;SEM;MX;Buen precio artículo en excelentes condiciones nuevo de paquete sin falla de momento todo OK;NEUTRO
345;SEM;MX;Excelente producto, me llegó en el tiempo estipulado, no tiene ninguna falla, es nuevo y funciona al 100. Recomiendo la compra ampliamente;NEUTRO
346;SEM;MX;El producto llegó a tiempo, caja protegida. Recomendado y seguro.;NEUTRO
347;SEM;MX;Buen equipo, lo estuve comparando y su memoria ram e interna hacia qué sobresaliera, sus 4 cámaras hace que tome fotos muy bonitas y diferentes ángulos, si viene desbloqueado para cualquiera GSM mi caso soy AT&T México y sin problema agarro el chip. Si es dual sim pero o metes dos sim o metes una sim y tarjeta de memoria. Tiene reconocimiento facial y huella. La entrega fue en tiempo y sin problemas.;NEUTRO
348;SEM;MX;Lo anuncian como Dual sim y como modelo internacional y me llego single sim y es un modelo para latinoamerica. Es pura perdida de tiempo. No lo compren no cumplen lo que dicen;NEUTRO
349;SEM;MX;Me encantó el celular, llego con sellos intactos. sin romper, llego en el tiempo estimado, excelente servicio.;NEUTRO
350;SEM;MX;El celular llegó a tiempo y en excelentes condiciones, lo que me sorprendió es que le dura mucho la batería, y la cámara es buena para está gama, esté se lo di a mi mamá y está encantada... El cargador llegó el Europeo con adaptador Méxicano pero con este distribuidor ya me ha llegado el adaptador americano así que creo que es más por suerte en la disponibilidad. El distribuidor Achemex ha sido mi selección para 3 teléfonos Xiaomi y su atención es extraordinaria, me han contestado rápido, el proceso de facturación también es rápido y siempre me llega lo que pido,he visto que en teléfonos Xiaomi es común que te llegue otra cosa, esté no ha sido el caso con Achemex;NEUTRO
351;SEM;MX;El teléfono llegó en tiempo y forma , es exelente Calidad y precio;NEUTRO
352;SEM;MX;EL equipo llego en excelentes condiciones, el tiempo de entrega fue muy rápido, ningún problema;NEUTRO
353;SEM;MX;Buen teléfono me llego a tiempo aunque por el tamaño de la batería pensé que duraría mas;NEUTRO
354;SEM;MX;Buen producto, lo que esperaba y en tiempo y forma.;NEUTRO
355;SEM;MX;Es buen teléfono llegó en buen tiempo ,mi inconveniente es que el que recibí ya venía configurado el sello de cerrado estaba roto pero venía empaquetado,no tengo problemas más que para liberarlo de compañía es todo.;NEUTRO
356;SEM;MX;Completamente satisfecho con la compra, es un celular muy bueno y a muy buen precio, llego en tiempo y en excelentes condiciones.;NEUTRO
357;SEM;MX;Excelte teléfono, mucho más de lo que esperaba. Para coreguir el problema de l wifi solo hay que poner un chip para que modifique la hora y todo lo demás es normal. Muy rápido y Exceltes fotos para el precio del producto (y tengo un s21 ultra con que compararlo). Excedio mis expectativas respecto al precio.;NEUTRO
358;SEM;MX;Un gran telefono, hasta el momento sin problemas, se carga completo en alrededor de 1hr y la bateria le dura facilmente todo el dia (yo juego bastante, asi que posiblemente dure más). Respecto a rendimiento, hasta el momento con los programas normales con los que lo he probado no ha dado problemas (redes sociales, netflix, uber, correo, emuladores varios, y juegos nativos varios).;NEUTRO
359;SEM;MX;Excelente producto y servicio, compré con Telmov y llegó justo lo que decía la descripción y a tiempo, hasta me incluyeron una tarjeta de memoria de 64GB;NEUTRO
360;SEM;MX;No compren ese tipo de celulares “renovados”, me extraña que Amazon se queme con ese tipo de proveedores sinvergüenzas que abundan desde hace tiempo en Mercadolibre que mencionan que son nuevos pero de exhibición. Y mentiras que un proveedor certifica el buen funcionamiento de los equipos antes de enviarse. Son equipos caros como para que intenten estafar a los usuarios con esos cuentos. Una basura de teléfono el Cual devolví al día siguiente de recibirlo, pues no retenía carga la pila y se reseteaba cuando quería. Que mal de Amazon que no expulse a este tipo de vendedores tranzas.;NEUTRO
361;SEM;MX;"El equipo llegó en tiempo y en muy buen estado, sin embargo; dejó de funcionar a los 12 días. Además, de que Mobo México jamas me envió mi factura solicitada.";NEUTRO
362;SEM;MX;Hice una devolución hace más de 10 días y mi reembolso no se ha realizado. Cuánto tiempo más tengo que esperar, es la primera vez que un producto me llega defectuoso.;NEUTRO
363;SEM;MX;Fallo mucho el tiempo que lo tuve y por eso lo devolví;NEUTRO
364;SEM;MX;ME LLEGO A TIEMPO TODO EN ORDEN;NEUTRO
365;SEM;MX;Compré la versión de 64GB y apenas me estoy dando cuenta que recibimos la versión de 16GB, estoy consciente que por el tiempo transcurrido entre la compra y que me doy cuenta del error es imposible hacer algo, pero me pareció relevante informarlo para que tengan cuidado, el empaque en el que lo recibimos si decía 64GB, pero recientemente se agotó el espacio en el teléfono y fue cuando nos dimos cuenta. Una pena, la verdad.;NEUTRO
366;SEM;MX;Es un artículo excelente llego en tiempo y forma en perfectas codiciones lo recomiendo ampliamente.;NEUTRO
367;SEM;MX;El producto llego en tiempo y forma, es lo único bueno que tengo que decir de mi experiencia. La pantalla no funcionaba desde un principio, el cargador era genérico nada original y venía en mal estado físicamente. 0/10;NEUTRO
368;SEM;MX;la compra del telefono fue por la capacidad de memoria, esta cumplio aunque llego con detalles la duracion de la pila es poca ya que solo dura unas seis horas, por lo demas sus funciones esta ok;NEUTRO
369;SEM;MX;Entregado a tiempo, en buenas condiciones, funcional, batería aceptable. Ojalá puedan seguir ofreciendo aparatos en estas condiciones que ameritan el gasto;NEUTRO
370;SEM;MX;El producto lo recibí en el tiempo estimado. Las condiciones físicas del aparato son buenas y el funcionamiento hasta ahorita sin problemas;NEUTRO
371;SEM;MX;Hasta el momento está funcionando correctamente, el precio me parece bueno, el tiempo de entrega fue rápido, el equipo no tenía algún detalle físico, estaba como nuevo, lo recomiendo;NEUTRO
372;SEM;MX;El producto llego a tiempo pero la bateria nunca cargo, perdi tiempo, ocupaba el equipo el dia que llegaba teniendo ademas que empacarlo para hacer la devolucion y esperar ademas el reembolso lo cual es una buena cantidad y el cual ya no lo voy a poder gastar hasta que se me acredite en la tarjeta.;NEUTRO
373;SEM;MX;Excelente dispositivo, llevo usando xiaomi por mucho tiempo y éste me ha salido muy bueno, excelente desempeño y características, no tengo queja alguna;NEUTRO
374;SEM;MX;Me encantó, es muy veloz en cuanto a las aplicaciones, El procesador es muy moderno, fácil de usar. La pantalla es de buen tamaño. La cámara es de muy buena capacidad y el zoom es excelente solo que necesitas un tipodie o un lugar estable para que no salga borrosa la foto. El producto llegó en el tiempo establecido en buenas condiciones y completo. El precio es muy bueno en relación al producto.;NEUTRO
375;SEM;MX;Un excelente teléfono y llegó antes del tiempo estimado y en excelentes condiciones Quede satisfecho con la compra;NEUTRO
376;SEM;MX;Muy satisfecho con el equipo me llego en tiempo y forma , calidad precio sin duda;NEUTRO
377;SEM;MX;Ya llevo un tiempo usándolo y no me a dado problemas, solo en contadas ocasiones se cierran algunas aplicaciones.;NEUTRO
378;SEM;MX;No fue para mí, lo compré para un vecino ya hace mucho tiempo y no me ha dado queja, así que reseñaré que sirve chido.;NEUTRO
379;SEM;MX;IPHONE 7-128GB SALIO DEFECTUOSO. NO ME CONTESTAN EN TELEFONO DE SAMARA ONLINE , 55-8663????, ni en facebook, ni chat de pagina web. Regreso Iphone 13/08/2020 17:29 hs (bajo mi costo) rastreo:0195732826,para revisión(según indicación de Marco Colin tel. 55-87???751);NEUTRO
380;SEM;MX;Llego a tiempo y cumple con lo indicado;NEUTRO
381;SEM;MX;Lo compré por el vendedor BEST 11 y me llegó en tiempo y forma, el celular me llegó sin ningún detalle y con un rendimiento de bateria del 99%. La verdad lo recomiendo mucho ya que es un metodo a veces más barato y con garantía de respaldo de amazon. A 2 semanas de uso con el celular y no le falla nada.;NEUTRO
382;SEM;MX;Lamentablemente comenzó a fallar la batería un mes después de comprarlo, con un uso normal y nada intenso para oficina. No recomendable.;NEUTRO
383;SEM;MX;Incomparable calidad en precio y funcionalidad del producto, llegó a tiempo y en buenas condiciones, el color es acorde al de la foto y las caracteristas son las indicadas en la descripción del mismo. Una buena compra que fue un regalo para una persona mayor, ya que es de facil uso y muy rapido de manejar para ellos.;NEUTRO
384;SEM;MX;En cuanto al servicio de entrega de Amazon no hay ningún problema, llegó a tiempo, protegido y en buenas condiciones. En cuanto al teléfono, no viene con el adaptador correcto, es más chico que los conectores, no siquiera entra entra en este.;NEUTRO
385;SEM;MX;Excelente teléfono. Llegó a tiempo, cerrado y con cargador americano (el que usamos aquí en México). Sin problemas aceptó mi SIM card de telcel. Diferí el pago a meses sin intereses. No tuve que hacer contrato forzoso con telcel;NEUTRO
386;SEM;MX;Buen equipo, todo llegó a tiempo, hasta el momento funciona a la perfección;NEUTRO
387;SEM;MX;Nuevo de fábrica, desbloqueado, solo le puse el chip de la compañia y todo normal, acepta samsung pay sin problema, entrega gratis anticipada, a meses sin intereses;NEUTRO
388;SEM;MX;Recibí el teléfono a tiempo pero está bloqueado para uso con otra compañía que no es la que yo uso.;NEUTRO
389;SEM;MX;Aunque dice que viene desbloqueado es falso Y SOLO VAN A HACERTE PERDER TU TIEMPO Y TU DINERO.;NEUTRO
390;SEM;MX;Genial, este paquete me llegó en tiempo y forma;NEUTRO
391;SEM;MX;Llegó a tiempo, exelente producto, lo recomiendo.;NEUTRO
392;SEM;MX;Llevo ya varios meses utilizando este equipo, es discreto y lo más importante, funciona muy fluido, no se atora con ninguna tarea o tiene tiempos de carga o espera. Es muy buen equipo. En definitiva estoy muy contento. Vengo de un S10+ y se nota sobre todo en pantalla.;NEUTRO
393;SEM;MX;Llego a tiempo, muy bueno, excelente teléfono, muy fácil de pasar los datos del teléfono anterior, no hay queja, solo que se me hace el precio caro, obvio, los precios en otros lugares son muy similares, pero aun asi creo que la comparación precio-beneficio, no es equitativa;NEUTRO
394;SEM;MX;Excelente artículo, llego en el tiempo esperado, totalmente sin abrir, listo para poner m tarjeta sim y empezar a usarlo;NEUTRO
395;SEM;MX;Tenía muchas dudas, de verdad no sabía que esperar, pero el producto llegó en excelente estado, con el 100% de capacidad de la batería, incluso tenía unos meses más de servicio técnico en apple. Para mí fue una excelente opción ya que me gusta mucho la versión SE de Apple, pero al mismo tiempo considero que los precios son exagerados con respecto a la competencia, además de que por el precio que conseguí este SE2, en Apple me habrían dado la versión de 2016. Así que, gran inversión. En cuanto a los accesorios, yo tenía los anteriores así que uso esos, pero sino, igualmente puedes hacer la inversión de esos accesorios originales para que el dispositivo te dure más.;NEUTRO
396;SEM;MX;Buen precio y funcionando normalmente.;NEUTRO
397;SEM;MX;Me llego a tiempo, sin detalles, batería al 100%, garantía y con cargador y cubito (genéricos obvio);NEUTRO
398;SEM;MX;El color es muy bonito, definitivamente extrañaba usar el sistema operativo de apple en un tel. Tiempos de entrega y atención 10/10.;NEUTRO
399;SEM;MX;Un buen equipo en cuestión calidad precio, estética de 10 , el único punto negativo es que la batería no le dura mucho tiempo a pesar del estado en que se encuentra ( 86%);NEUTRO
400;SEM;MX;Llegó en una caja de cartón genérica, sin contratiempos y liberado. Con rendimiento de la batería del 88% Se ve como nuevo;NEUTRO
401;SEM;MX;Se calienta mucho necesito ver si es normal por la cantidad de procesos o tendré que regresarlo :( y traía un raspón en la pantalla está pequeño pero bueno lo trae;NEUTRO
402;SEM;MX;El telefono no carga con los cargadores normales de cablbe, solo inalambricamente y no puedo contactar a nadie para efectos de la garantia.;NEUTRO
403;SEM;MX;este celular me encantó, tiene casi todo lo que un S20 normal tendría, aunque bajaron unas cosillas para mantener un precio algo más económico, pero eso no significa que sea menos, ya que mantiene un excelente rendimiento en su software (con el procesador qualcomm) y en cuanto a fotos/videos, han salido muy buenas tomas a mi parecer lo recomiendo muchísimo;NEUTRO
404;SEM;MX;Me llego en tiempo y forma, garza ahorita no eh tenido ningun problema con el equipo;NEUTRO
405;SEM;MX;Me agradó mucho el tamaño, no creía que fuera más grande que mi S10. En cuestión a funcionamiento me agradó cumple con lo que promete, pude pasar muy rápido toda mi información de mi S10 a mi nuevo S20 FE. En accesorios mal muy mal, ya se parecen a Iphon, solo viene el cargador ya no trae nada más. En tiempo llego mucho antes de lo esperado, eso es un gran detalle.;NEUTRO
406;SEM;MX;Llegó antes de tiempo, muy buen celular, tengo una semana con él y estoy encantado.;NEUTRO
407;SEM;MX;Muy decepcionado, en una de las preguntas que le hacen al vendedor le preguntan si es dual sim y el dice que si. Yo necesitaba un equipo dual sim y me animé a comprarlo. Cuando llega, resulta que si tiene las dos entradas para colocar el sim, sin embargo solo es funcional una de ellas. Cuando me puse a investigar, resulta que en USA están prohibidos los equipos dual sim y por eso ningún equipo que venga de allá será dual sim. Necesito el teléfono para el trabajo y no tengo tiempo para regresarlo. Pero definitivamente no estoy feliz con el producto y me siento estafado.;NEUTRO
408;SEM;MX;Hace unos meses compré el S20 plus con exynos y debo decir que ese celular es una basura. La batería le duraba 8 horas en uso normal! Y 4 horas de pantalla encendida. Entonces lo devolví y ahorita compré este celular el S20 FE 5G con snapdragon y es muy diferente, la batería le dura como 20 horas de uso normal y 7.5 horas de pantalla encendida (eso sí, le dura eso con los 120hrz de pantalla apagados) pero estoy satisfecho con mi compra. Juego PUBG y COD durante dos horas y no se calienta casi. Entonces si lo recomiendo, llevo como 2 meses con el;NEUTRO
409;SEM;MX;Hace 5 días me llego mi Samsung Galaxy S20 Fe 5G Cloud Navy. Me quede impresionado ya que llego antes de lo esperado. Llego el equipo en buenas condiciones y totalmente sellado, con su cargador y su cable. Decidí comprar este producto liberado ya que según tengo entendido viene con la versión de Snapdragon. Al venir de un celular de huawei (y al no tener acceso a las aplicaciones de Google) opte por comprar un Samsung de tal manera que ya habia tenido Galaxy S3 hace bastantes años. Estoy fascinado con su pantallas amoled (característico de Samsung) su calidad de imagen y video, sin olvidar su fluidez ya que cuenta con 120hz (ajustable a 60hz). Me encuentro satisfecho con la compra, sin embargo, el unico pero que le pongo es... He leído otros comentarios que hablan de un buen rendimiento'' y sinceramente por horario de trabajo le he dado un uso básico, visitas a redes sociales espontáneas durante el día. Siendo ya la 5 pm tengo menos de un 55% de bateria tomando en cuenta que casi no lo uso en horario de trabajo. Mi experiencia con Samsung siempre su batería es mala y alargo plazo tiendes a fallar mucho sus baterías (experiencia a equipos anteriores). Quisiera saber si alguien más le ha pasado? Ya que he leído buenos comentarios de su rendimiento.;NEUTRO
410;SEM;MX;Me llegó a tiempo, para ser un celular de gama media vale mucho la pena, la calidad de cámara muy buena;NEUTRO
411;SEM;MX;Llegó en tiempo, buen producto, excelente precio.;NEUTRO
412;SEM;MX;No traía el teléfono. Sólo cable y cargador. Voy a pedir reembolso. Actualización 20 may 2021. El reembolso se hizo en tiempo y forma.;NEUTRO
413;SEM;MX;Comencé a probar Xiaomi hace 4 años y la verdad quede maravillado con la calidad y precio de lo equipos. Así que decidí comprar este para reglárselo a mi mamá. Es un equipo muy económico y con la capacidad suficiente para las aplicaciones mas comunes: Usa Facebook, whatsapp, netflix, prime video, hbo max, chrome, whatsapp sin problemas.;NEUTRO
414;SEM;MX;Funcionamiento excelente y calidad también. Llegó en tiempo y forma. Sugerencia: Deben dar la opción de factura directamente. Ya que hay que solicitarlo a través de Amazon al proveedor y esperar 3 días para su emisión.;NEUTRO
415;SEM;MX;Llego en buen estado, a tiempo y con todos sus asientos completos y nuevos. Únicamente agregaron el adaptador para cargador nacional.;NEUTRO
416;SEM;MX;Buen producto. Llegó a tiempo y en buenas condiciones, recomiendo el teléfono y al vendedor. Grácias;NEUTRO
417;SEM;MX;Hice una buena compra, el teléfono me lo entregaron en tiempo y forma incluyendo el adaptador y una funda de silicon. No he tenido inconveniente con el teléfono, funciona perfectamente✨;NEUTRO
418;SEM;MX;El celular tiene buen rendimiento, el color es muy original, es mas grande en tamaño de lo que imagine. Trabaja eficientemente. Respecto al vendedor, todo en órden, en tiempo y forma;NEUTRO
419;SEM;MX;Es muy buen equipo aun excelente precio, rápido y fácil de poner en marcha con la transferencia de datos. En cuanto al envió me llego en tiempo y forma, fue un excelente servicio.;NEUTRO
420;SEM;MX;Buen equipo! llego a tiempo;NEUTRO
421;SEM;MX;Original y tal como se ve en las fotos, llegó a tiempo. Vean reseñas en YouTube del teléfono para que vean si les conviene.;NEUTRO
422;SEM;MX;Muy contento con el producto, justo lo que estaba anunciando, color, características, todo excelente, entrega antes de tiempo!;NEUTRO
423;SEM;MX;Llegó en tiempo... Excelente equipo;NEUTRO
424;SEM;MX;Me llego en tiempo y forma, sellado en excelentes condiciones.;NEUTRO
425;SEM;MX;Muy buen equipo, cumplió con todos los requisitos que pedía y llegó en tiempo y forma +10 papu;NEUTRO
426;SEM;MX;Llegó en buen estado y en el tiempo sealado;NEUTRO
427;SEM;MX;Llegó en tiempo y forma Exelente relación calidad-precio.;NEUTRO
428;SEM;MX;PROS: Excelente Equipo a un precio asequible, se anunció dentro de la gama baja y la verdad es que no le pide nada a uno de gama media, las configuraciones y el sistema de Xiaomi son muy amigables con el usuario, las cámaras son de calidad y resolución buena, doble SIM, cuenta con NFC e infrarrojo y tiene una aplicación que funciona como control remoto para las pantallas y Smart TV, desbloqueado para cualquier compañía, pantalla con colores vivos y resolución nítida, altavoz con sonido potente, claro y definido, trae una mica integrada en la pantalla y un case transparente de silicona... Llego en 2 días, el tiempo ofrecido al momento de la compra. CONTRAS: No incluye audífonos y el cargador es europeo. ACTUALIZACIÓN: AGREGO FOTO TOMADA CON ESTE DISPOSITIVO EN FUNCIÓN MACRO DE SUS CÁMARAS, cuenta con Aplicación en las opciones de la cámara para distintos tipos de tomas Creo que mis futuros dispositivos serán todos XIAOMI;NEUTRO
429;SEM;MX;El teléfono llego a tiempo y funciona al 100;NEUTRO
430;SEM;MX;Llego en tiempo y forma con su adaptador, viene desbloqueado y en buenas condiciones excelente producto;NEUTRO
431;SEM;MX;Tenía un redmi note 8 y la pila le dura El doble que a este ... Si no lo uso para nada le dirá más de 40 horas... Pero usándolo modo normal (WhatsApp llamadas) se descarga en día y medio. Usando tik tok dura menos de 7 horas La vdd la batería deja mucho a desear Quizá es por la pantalla más grande o no se. Y la cámara está muy pixelada Si se nota que es chino n.n;NEUTRO
432;SEM;MX;Buen celular llegó a tiempo buena calidad.;NEUTRO
433;SEM;MX;Llego a tiempo, al igual que es muy buen telefono;NEUTRO
434;SEM;MX;Me llego antes de tiempo y me encanto;NEUTRO
435;SEM;MX;Tengo ya bastante tiempo y ha salido buenísimo, solo que la batería al mes se le agotó del 83 al 76% y ya necesito cambiarla;NEUTRO
436;SEM;MX;El teléfono llegó a tiempo, y funciona perfectamente. La cámara es buenísima, relación calidad-precio excelente. Altamente recomendable.;NEUTRO
437;SEM;MX;Un celular completo y clasico de IPhone. Reune mis expectativas y espero conservarlo mucho tiempo.;NEUTRO
438;SEM;MX;Your browser does not support HTML5 video. Pésimo, el celular llegó normal. Tiene marcas de golpes, cuando se empezó a pasar la información el teléfono funcionó como 15 mins, después la imagen falló totalmente.;NEUTRO
439;SEM;MX;Me llego en el tiempo estipulado, y realmente el teléfono se ve nuevo muy conservado, por ahora no ha dado problemas en su uso. Muy recomendable .;NEUTRO
440;SEM;MX;Llego a tiempo y en excelentes condiciones. Me ha funcionado como nuevo;NEUTRO
441;SEM;MX;El articulo llego en buen tiempo pero dañado del lente de la cámara que lastima de compra;NEUTRO
442;SEM;MX;El iphone llego en perfectas condiciones, no tenia detalle estetico alguno. A los dos meses de uso comenzo a darme problemas con la pantalla, no reconocia mi dedos y tenia que reiniciar el telefono para poder usarlo. Fue pasando el tiempo y se volvio cada vez mas comun la falla al punto de que ni con el reinicio recuparaba la funcionalidad. Hable a garantia y lo que me ofrecieron fue pagar el envio para poder ver si era seleccionable a su garantia y tardaba mas o menos una semana el proceso. Al final decidi no devolverlo pero la falla esta llegando al punto de ser inutilizable, el servicio de apple cobra la mitad del precio del telefono por la reparacion por lo que no tiene sentido realizar una comprar asi para poder comprar un celular de gamma mas alto o simplemente un telefono nuevo para no correr riesgos.;NEUTRO
443;SEM;MX;Excelente producto, sin ningún contratiempo llego en perfectas condiciones y en el tiempo indicado. Más que satisfecha;NEUTRO
444;SEM;MX;El producto llegó con muchos rayones en la pantalla, en cuando a funcionamiento todo Ok, pero no esperábamos esos detalles físicos;NEUTRO
445;SEM;MX;Llegó a tiempo.;NEUTRO
446;SEM;MX;La batería no mantiene la carga por mucho tiempo;NEUTRO
447;SEM;MX;Mala recepción 😔 nada que ver con otros Nokia;NEUTRO
448;SEM;MX;Me encantó el modelo, Nokia tuvo modelos muy padres siempre!;NEUTRO
449;SEM;MX;Cualquier nos sentimos transportados a nuestra infancia con este modelo de Nokia, que además de ser muy bonito es tal cual esperas sea el rendimiento de la marca.;NEUTRO
450;SAMCOL;CO;Buen celular aunque con problemas en el software normal de xiaomi me pasaba igual con el redmi note 7, a veces la pantalla se queda pegada y demás cositas, no es constante, pero igual cuando ocurre es molesto, de resto sirve para lo necesario, pero si tuviera más dinero probaría con otra marca claro. Hace 29 días Denunciar;NEUTRO
451;SECH;CL;Buen producto, el único detalle es que al presionar el botón rojo de apagado aunque sea por casualidad se blokea automáticamente el celular. Y para un adulto mayor desblokearlo es complejísimo!!!!. Ayer Denunciar;NEUTRO
452;SAMCOL;CO;Buen celular aunque con problemas en el software normal de xiaomi me pasaba igual con el redmi note 7, a veces la pantalla se queda pegada y demás cositas, no es constante, pero igual cuando ocurre es molesto, de resto sirve para lo necesario, pero si tuviera más dinero probaría con otra marca claro. Hace un mes Denunciar;NEUTRO
